SampleID,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,Detachability,FlatnessUni,Feasibility,Detachability_STD,FlatnessUni_STD,Feasibility_STD,Weight
aTS-FA06,0.0,0.0,0.0,0.2913,0.0,0.0,0.0,0.0,0.0,0.0,0.1035,0.0,0.0,0.0,0.2754,0.3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.667,0.0,0.471,0.471,1.426196325
aTS-FA07,0.0,0.0657,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0736,0.0,0.5468,0.0,0.0,0.0,0.0,0.0,0.0,0.1939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA08,0.0,0.0,0.0,0.0,0.0,0.0864,0.0,0.0,0.0,0.0,0.2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.3005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA09,0.0,0.226,0.0,0.0,0.0,0.0,0.1938,0.2057,0.0247,0.0,0.0,0.0,0.0,0.3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA0A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413,0.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.2339,0.0,0.0635,0.0,0.2364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA0B,0.0,0.0,0.0,0.0,0.0,0.2635,0.0,0.0,0.2292,0.0,0.158,0.0,0.0,0.0,0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA0C,0.0,0.0,0.1243,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156,0.1785,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA0D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.2973,0.1194,0.2096,0.0,0.0,0.3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA0E,0.0,0.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785,0.0,0.0,0.0,0.0,0.229,0.2915,0.0,0.2585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA0F,0.1135,0.4172,0.0,0.1622,0.0,0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA10,0.0,0.2162,0.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,0.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA11,0.0,0.0,0.0,0.0,0.0,0.1638,0.118,0.2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.3265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA12,0.2794,0.0,0.0,0.0,0.0,0.1787,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064,0.0,0.0,0.2274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA13,0.0,0.0,0.2004,0.0,0.0,0.0,0.0,0.4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.1902,0.1205,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA14,0.0,0.2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.1553,0.2745,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA15,0.3306,0.0,0.0,0.2887,0.0,0.0402,0.0,0.0,0.2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.421,0.0,0.0,0.258,0.126,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA17,0.0,0.0669,0.0,0.0,0.0,0.1658,0.1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371,0.2331,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA18,0.0,0.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603,0.0,0.6351,0.0,0.2087,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA19,0.0,0.2823,0.0,0.0,0.0,0.2225,0.0,0.1315,0.0,0.0,0.0,0.0,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605,1.0,0.667,0.667,0.0,0.471,0.471,1.426196325
aTS-FA1A,0.2451,0.0,0.2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306,0.0,0.1434,0.0,0.0,0.0,0.0,0.0,0.0,0.1791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA1B,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.204,0.0,0.2105,0.0,0.0,0.2385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA1C,0.0,0.0,0.0,0.1616,0.0,0.0,0.0,0.0,0.2934,0.0,0.0,0.0,0.0,0.1845,0.0,0.0,0.0,0.0,0.0,0.3605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA1D,0.0,0.0,0.2798,0.2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686,0.0,0.0,0.0489,0.0,0.0,0.1913,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA1E,0.2719,0.0,0.0395,0.0,0.0,0.0,0.0,0.0,0.2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0,0.5059,0.0,0.109,0.1945,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA20,0.0,0.0,0.0,0.2194,0.0,0.0847,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039,0.1075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297,0.1467,0.0,0.268,0.172,0.0,0.0,0.0,0.0,0.1835,0.0,0.0,0.333,0.0,0.0,0.471,0.0,1.0
aTS-FA22,0.0,0.1206,0.0,0.0,0.0,0.0,0.2375,0.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2405,0.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA23,0.0,0.0,0.1972,0.0,0.0,0.0,0.2439,0.0,0.0,0.0,0.141,0.0,0.1786,0.0,0.2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.667,0.0,0.471,0.471,1.426196325
aTS-FA24,0.1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.2407,0.3621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA25,0.0,0.0,0.2032,0.0,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.2626,0.0,0.0,0.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.2714,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA26,0.0,0.0,0.0,0.0878,0.0,0.2112,0.0,0.0,0.3004,0.0,0.0,0.0,0.0,0.0,0.1676,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA27,0.0,0.0,0.1628,0.0,0.0,0.185,0.2201,0.0,0.0,0.0,0.0,0.0,0.2431,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA28,0.0,0.0,0.376,0.0,0.0,0.0,0.1379,0.2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828,0.0,0.0,0.0,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA29,0.0,0.0,0.1175,0.0,0.0,0.2457,0.0,0.0,0.0,0.0,0.2854,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.2884,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753,0.2485,0.2202,0.0,0.0,0.0,0.2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068,0.0,0.0,0.0,0.3689,0.0,0.0492,0.2388,0.0,0.0,0.0,0.1364,0.0,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA2C,0.0,0.377,0.2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601,0.0,0.0,0.2763,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA2D,0.0,0.0,0.0,0.1625,0.0,0.0,0.0,0.0,0.2182,0.0,0.0,0.0,0.0,0.0,0.2289,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.3214,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA2E,0.0,0.0,0.0,0.0339,0.0,0.263,0.0,0.0,0.0,0.0,0.2155,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA2F,0.0,0.0,0.0,0.0,0.0,0.0988,0.195,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.4096,0.0,0.0,0.0,0.2056,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA30,0.0,0.0,0.0,0.0,0.0,0.181,0.189,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,0.0,0.2636,0.2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646,0.1414,0.0,0.0,0.0,0.5987,0.0,0.0953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA32,0.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.3348,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA33,0.0,0.327,0.0,0.0,0.0,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116,0.0,0.0,0.0,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA34,0.0,0.0,0.0,0.0,0.0,0.2874,0.0,0.1045,0.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.1989,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA35,0.2643,0.0,0.0,0.1881,0.0,0.0,0.0,0.2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA36,0.0,0.0,0.0,0.2012,0.0,0.0,0.2497,0.0,0.2315,0.0,0.2842,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA37,0.0,0.0,0.078,0.4874,0.0,0.3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0912,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA38,0.0,0.0843,0.0,0.0,0.0,0.0,0.0,0.3056,0.2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA39,0.0,0.0,0.2629,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,0.0,0.2225,0.0,0.0,0.0865,0.0,0.2374,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA3A,0.0,0.2362,0.0,0.3806,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755,0.0,0.2704,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA3B,0.0,0.0,0.0,0.0,0.0,0.0,0.1086,0.1414,0.0,0.0,0.0,0.0,0.0,0.1688,0.3161,0.0,0.0,0.0,0.0,0.2651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA3C,0.0,0.0,0.0,0.0,0.0,0.0,0.2705,0.0,0.2842,0.0,0.0,0.0,0.1886,0.2068,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA3D,0.0,0.0,0.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,0.22,0.2285,0.0,0.0,0.0,0.0,0.1925,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA3E,0.0715,0.0,0.0,0.0,0.0,0.0,0.2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964,0.081,0.0,0.0,0.0,0.3526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA3F,0.0,0.0,0.0,0.0,0.0,0.0,0.2181,0.0,0.0,0.0,0.4484,0.0,0.0,0.2259,0.0,0.0,0.0,0.0,0.1076,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA40,0.2111,0.0,0.0,0.0,0.0,0.1648,0.2961,0.0,0.0,0.0,0.2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA41,0.1566,0.0,0.2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091,0.0,0.0,0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-FA42,0.0,0.0,0.0,0.0,0.0,0.0,0.3181,0.2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549,0.0,0.0,0.0495,0.0,0.0,0.0,0.2078,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA43,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.2708,0.0,0.0,0.0,0.0,0.1808,0.0,0.0,0.1641,0.0,0.0,0.0,0.0705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA44,0.0,0.0,0.0249,0.3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,0.0,0.2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342,0.0,1.0,0.667,0.667,0.0,0.471,0.471,1.426196325
aTS-FA45,0.0,0.0,0.0,0.0,0.0,0.0377,0.1335,0.0,0.0,0.0,0.2409,0.0,0.0,0.302,0.2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA46,0.0,0.0,0.2696,0.0,0.0,0.0,0.212,0.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,0.0,0.1065,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA47,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2991,0.3064,0.1074,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA48,0.0,0.0,0.0,0.1108,0.0,0.2167,0.0,0.0,0.259,0.0,0.261,0.0,0.0,0.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA49,0.0,0.0,0.0,0.0,0.0,0.2964,0.0,0.1513,0.0,0.0,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.2933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA4A,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.2783,0.0,0.0,0.0,0.0,0.0,0.0868,0.0,0.0,0.2794,0.0,0.0,0.0,0.0,0.1905,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA4B,0.0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491,0.2073,0.0,0.0,0.1385,0.0,0.0,0.0,0.0,0.0,0.3066,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA4C,0.0,0.0,0.0,0.2266,0.0,0.0,0.0,0.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.5085,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA4D,0.0,0.0,0.2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.2859,0.1514,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA4E,0.0,0.0,0.0885,0.0,0.0,0.0,0.5402,0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA4F,0.0,0.0,0.2903,0.0307,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.0,0.6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608,0.0,0.0,0.2681,0.0,0.0,0.0,0.0,0.0,0.0,0.2979,0.0,0.0,0.0,0.0,0.2732,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA51,0.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053,0.0,0.0,0.0,0.0,0.2129,0.0,0.2296,0.0,0.069,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA52,0.0,0.0,0.0,0.0,0.0,0.0,0.2399,0.0,0.0905,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.3784,0.0,0.0,0.0,0.0,0.0,0.2449,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA53,0.0,0.0,0.0,0.0,0.0,0.0,0.2977,0.0,0.1291,0.0,0.0,0.0,0.0,0.0743,0.0,0.0,0.2837,0.0,0.0,0.0,0.0,0.2152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA54,0.0,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146,0.3157,0.0,0.3177,0.1666,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.471,0.0,1.0
aTS-FA55,0.0,0.0,0.0,0.4583,0.0,0.0,0.0,0.1662,0.0,0.0,0.0,0.0,0.128,0.2144,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA56,0.0,0.0,0.0,0.2404,0.0,0.0,0.2881,0.0,0.3148,0.0,0.0,0.0,0.0,0.0371,0.0,0.0,0.0,0.0,0.1195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863,0.1407,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA58,0.0,0.1319,0.0,0.0,0.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.1141,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA59,0.0,0.3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.05,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA5A,0.0,0.0,0.2643,0.0,0.0,0.2961,0.0,0.0,0.0248,0.0,0.0,0.0,0.0,0.0,0.1304,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA5B,0.0,0.0,0.2664,0.0,0.0,0.0,0.0,0.1835,0.0,0.0,0.0,0.0,0.0634,0.0,0.0,0.0,0.0,0.0,0.0,0.2171,0.0,0.2696,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA5C,0.0494,0.1775,0.2923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377,0.0,0.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA5D,0.335,0.0,0.0,0.2008,0.0,0.0,0.0,0.2576,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA5E,0.0,0.0,0.0,0.2533,0.0,0.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.1253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA5F,0.0,0.0,0.0,0.2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,0.221,0.0,0.0,0.0,0.091,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA60,0.0,0.0,0.0,0.0,0.0,0.0,0.1192,0.0,0.0,0.0,0.0,0.0,0.0,0.2729,0.0,0.0,0.4302,0.0,0.0,0.0,0.0,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA61,0.049,0.0,0.2658,0.2682,0.0,0.0,0.2308,0.0,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA62,0.0,0.0275,0.0,0.0,0.0,0.0,0.0,0.3903,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0644,1.0,0.667,0.667,0.0,0.471,0.471,1.426196325
aTS-FA63,0.0,0.0,0.2315,0.1047,0.0,0.0,0.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-FA64,0.0,0.2474,0.1848,0.0,0.0,0.0,0.0,0.0,0.1468,0.0,0.1025,0.0,0.0,0.0,0.0,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA65,0.0,0.0,0.3225,0.0,0.0,0.1368,0.0,0.1219,0.0,0.0,0.0,0.0,0.0,0.2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,1.0,0.333,0.333,0.0,0.471,0.471,1.212778675
aTS-FA66,0.2305,0.0,0.0,0.0,0.0,0.0,0.0,0.1024,0.2522,0.0,0.1085,0.0,0.0,0.0,0.0,0.0,0.3065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA67,0.0,0.0,0.2896,0.0439,0.0,0.0,0.0,0.0,0.2471,0.0,0.0,0.0,0.0,0.2314,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.3389,0.0,0.3541,0.0,0.171,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA69,0.2153,0.0,0.0,0.0,0.0,0.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.2034,0.0,0.0,0.0,0.3812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA6A,0.0,0.0,0.0,0.1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433,0.0,0.1974,0.4533,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-FA6B,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1659,0.0,0.0973,0.0,0.0,0.0,0.0,0.0,0.0,0.2099,0.3609,0.0,0.667,0.0,0.0,0.471,0.0,1.0
aTS-FA6C,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956,0.0,0.0,0.1153,0.0,0.0,0.0,1.0,0.667,0.667,0.0,0.471,0.471,1.426196325
